SN,Area,Perimeter,Major_Axis_Length,Norm_Major_Axis,Minor_Axis_Length,Norm_Minor_Axis,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Binned_Roundness,Aspect_Ration,Compactness,Class,Bi-level Class
330335,61712,1122.674,370.2319,-1.535855944,214.4666,0.405443154,62992,280.3108,0.8151,0.9797,0.7008,0.6153,0.6,1.7263,0.7571,Çerçevelik,1
330337,81737,1144.461,469.1301,0.22278124,222.8947,0.460297098,82574,322.6,0.8799,0.9899,0.7354,0.7842,0.8,2.1047,0.6877,Çerçevelik,1
330341,73594,1083.481,437.0082,-0.348419932,215.1703,0.410023157,74455,306.1091,0.8704,0.9884,0.6077,0.7878,0.8,2.031,0.7005,Çerçevelik,1
330343,80305,1116.952,448.2145,-0.149146175,229.0003,0.500035146,81060,319.7616,0.8596,0.9907,0.6593,0.8089,0.8,1.9573,0.7134,Çerçevelik,1
330347,83202,1128.535,447.1615,-0.167870934,237.7071,0.556702997,83888,325.4782,0.847,0.9918,0.6698,0.8209,0.8,1.8811,0.7279,Çerçevelik,1
330350,87264,1158.697,463.8239,0.128424814,240.5776,0.575385529,88036,333.3286,0.855,0.9912,0.6582,0.8168,0.8,1.928,0.7187,Çerçevelik,1
330352,91078,1162.163,452.3599,-0.075431441,257.2313,0.683775453,92339,340.535,0.8226,0.9863,0.7281,0.8474,0.8,1.7586,0.7528,Çerçevelik,1
330354,75571,1077.389,437.7566,-0.335111661,220.6981,0.446000617,76212,310.1935,0.8636,0.9916,0.6162,0.8181,0.8,1.9835,0.7086,Çerçevelik,1
330357,104272,1209.475,436.0609,-0.365265102,305.818,1,105567,364.3669,0.7128,0.9877,0.7356,0.8957,0.9,1.4259,0.8356,Çerçevelik,1
330359,75675,1067.179,409.0045,-0.846390048,236.6899,0.550082592,76796,310.4068,0.8155,0.9854,0.6585,0.835,0.8,1.728,0.7589,Çerçevelik,1
330363,86667,1159.446,470.4667,0.246549058,235.1978,0.540371321,87365,332.1865,0.8661,0.992,0.7446,0.8101,0.8,2.0003,0.7061,Çerçevelik,1
330365,92116,1200.817,480.4483,0.424044836,245.7261,0.60889433,92936,342.47,0.8593,0.9912,0.6927,0.8028,0.8,1.9552,0.7128,Çerçevelik,1
330369,57665,889.398,331.6936,-2.221155447,222.6463,0.458680397,58157,270.9638,0.7412,0.9915,0.7224,0.9161,0.9,1.4898,0.8169,Çerçevelik,1
330372,91155,1192.481,477.0608,0.363807304,244.354,0.599964073,91952,340.679,0.8589,0.9913,0.6806,0.8055,0.8,1.9523,0.7141,Çerçevelik,1
330373,86767,1168.614,474.2377,0.313606101,233.565,0.529744309,87474,332.3781,0.8703,0.9919,0.6218,0.7984,0.8,2.0304,0.7009,Çerçevelik,1
330375,86206,1120.902,432.5198,-0.428233995,254.7998,0.667950135,87038,331.3018,0.8081,0.9904,0.7244,0.8622,0.9,1.6975,0.766,Çerçevelik,1
330376,68297,980.861,374.2233,-1.464879683,232.9644,0.525835328,68817,294.8872,0.7826,0.9924,0.7648,0.8921,0.9,1.6064,0.788,Çerçevelik,1
330379,77957,1080.957,426.9829,-0.526692796,233.7188,0.53074531,78761,315.0523,0.8369,0.9898,0.7229,0.8384,0.8,1.8269,0.7379,Çerçevelik,1
330383,89964,1133.326,431.7668,-0.441624065,265.7591,0.73927829,90539,338.446,0.7881,0.9936,0.7534,0.8802,0.9,1.6247,0.7839,Çerçevelik,1
330384,78541,1101.77,433.1935,-0.416254061,232.6208,0.523599022,79537,316.2301,0.8436,0.9875,0.7277,0.8131,0.8,1.8622,0.73,Çerçevelik,1
330386,61809,964.593,380.8563,-1.346929706,207.6925,0.361354202,62386,280.531,0.8382,0.9908,0.7522,0.8348,0.8,1.8338,0.7366,Çerçevelik,1
330389,74924,1089.775,439.7919,-0.298919352,217.9287,0.427976091,75977,308.8628,0.8686,0.9861,0.6145,0.7928,0.8,2.0181,0.7023,Çerçevelik,1
330390,63159,949.663,361.8204,-1.685431736,223.0287,0.461169232,63663,283.5781,0.7874,0.9921,0.7082,0.88,0.9,1.6223,0.7838,Çerçevelik,1
330394,96049,1223.507,495.2018,0.686395957,247.6135,0.621178396,96753,349.7047,0.866,0.9927,0.7145,0.8063,0.8,1.9999,0.7062,Çerçevelik,1
330396,89824,1172.137,467.1314,0.187239762,245.7754,0.609215197,90705,338.1826,0.8504,0.9903,0.652,0.8216,0.8,1.9006,0.724,Çerçevelik,1
330397,60885,938.94,360.6506,-1.706233468,215.7316,0.413676355,61411,278.4263,0.8014,0.9914,0.7439,0.8678,0.9,1.6718,0.772,Çerçevelik,1
330398,68275,1008.568,396.5768,-1.067383103,220.2104,0.442826442,69100,294.8397,0.8317,0.9881,0.7276,0.8435,0.8,1.8009,0.7435,Çerçevelik,1
330401,72689,1031.99,405.1174,-0.915511615,228.8991,0.49937649,73271,304.2212,0.8251,0.9921,0.7188,0.8577,0.9,1.7699,0.7509,Çerçevelik,1
330405,95095,1210.274,465.3052,0.154765731,262.3029,0.716783754,96519,347.9637,0.826,0.9852,0.728,0.8158,0.8,1.7739,0.7478,Çerçevelik,1
330408,81198,1118.627,444.9393,-0.207386755,233.4215,0.528810345,81990,321.5346,0.8513,0.9903,0.7148,0.8154,0.8,1.9062,0.7226,Çerçevelik,1
330412,64276,1002.303,366.1481,-1.608475289,226.6391,0.484667372,65696,286.0747,0.7854,0.9784,0.7404,0.804,0.8,1.6156,0.7813,Çerçevelik,1
330413,77715,1059.272,403.2743,-0.948286167,246.8762,0.616379709,78525,314.5629,0.7907,0.9897,0.7397,0.8704,0.9,1.6335,0.78,Çerçevelik,1
330415,69528,1049.346,414.5252,-0.74821932,215.1771,0.410067415,70426,297.5329,0.8547,0.9872,0.6144,0.7935,0.8,1.9264,0.7178,Çerçevelik,1
330417,59466,912.152,340.6951,-2.061088099,222.9567,0.460700623,59949,275.1626,0.7561,0.9919,0.7382,0.8981,0.9,1.5281,0.8077,Çerçevelik,1
330419,78502,1079.334,421.6898,-0.620816273,237.9784,0.558468742,79204,316.1516,0.8255,0.9911,0.7335,0.8468,0.8,1.772,0.7497,Çerçevelik,1
330423,76910,1146.88,483.5875,0.479867023,203.5562,0.334433263,77745,312.9295,0.9071,0.9893,0.7629,0.7348,0.7,2.3757,0.6471,Ürgüp Sivrisi,-1
330425,118751,1468.224,629.723,3.078491913,240.9782,0.577992817,120036,388.8425,0.9239,0.9893,0.744,0.6922,0.7,2.6132,0.6175,Ürgüp Sivrisi,-1
330429,86565,1215.697,508.1608,0.916836746,218.3103,0.430459718,87292,331.9909,0.903,0.9917,0.7189,0.736,0.7,2.3277,0.6533,Ürgüp Sivrisi,-1
330433,72106,1131.138,484.9191,0.50354593,193.0989,0.266372354,72800,302.9987,0.9173,0.9905,0.6187,0.7082,0.7,2.5112,0.6248,Ürgüp Sivrisi,-1
330434,86686,1208.535,509.7207,0.944575352,216.9252,0.421444852,87352,332.2229,0.9049,0.9924,0.7411,0.7458,0.7,2.3498,0.6518,Ürgüp Sivrisi,-1
330435,91703,1279.029,549.6899,1.655319544,213.0754,0.396388586,92721,341.7015,0.9218,0.989,0.7226,0.7044,0.7,2.5798,0.6216,Ürgüp Sivrisi,-1
330436,97531,1262.195,517.7879,1.0880287,241.3246,0.580247347,98317,352.3923,0.8847,0.992,0.7294,0.7693,0.8,2.1456,0.6806,Ürgüp Sivrisi,-1
330439,78118,1123.454,463.9883,0.131348224,214.7636,0.407376167,78900,315.3774,0.8864,0.9901,0.7505,0.7778,0.8,2.1605,0.6797,Ürgüp Sivrisi,-1
330440,86731,1185.141,493.0099,0.64741894,224.6722,0.471865884,87625,332.3091,0.8901,0.9898,0.7274,0.776,0.8,2.1944,0.674,Ürgüp Sivrisi,-1
330443,104732,1305.931,544.9057,1.570245478,245.719,0.60884812,105514,365.1697,0.8926,0.9926,0.7251,0.7717,0.8,2.2176,0.6702,Ürgüp Sivrisi,-1
330445,91678,1228.293,511.9812,0.984772235,228.8223,0.49887664,92459,341.6549,0.8946,0.9916,0.65,0.7636,0.8,2.2375,0.6673,Ürgüp Sivrisi,-1
330449,84720,1168.169,482.637,0.46296495,225.2079,0.475352466,85531,328.4339,0.8845,0.9905,0.7515,0.7802,0.8,2.1431,0.6805,Ürgüp Sivrisi,-1
330453,70395,1088.52,465.1036,0.15118082,193.3899,0.268266316,71016,299.3822,0.9095,0.9913,0.7506,0.7466,0.7,2.405,0.6437,Ürgüp Sivrisi,-1
330455,81401,1196.705,521.3143,1.150736192,199.0874,0.305348261,82040,321.9363,0.9242,0.9922,0.781,0.7143,0.7,2.6185,0.6175,Ürgüp Sivrisi,-1
330456,106858,1337.154,547.3261,1.61328575,249.5803,0.633979233,107957,368.8575,0.89,0.9898,0.7254,0.751,0.8,2.193,0.6739,Ürgüp Sivrisi,-1
330459,87522,1240.687,533.5277,1.367918501,209.5657,0.373545848,88303,333.821,0.9196,0.9912,0.7666,0.7145,0.7,2.5459,0.6257,Ürgüp Sivrisi,-1
330462,90721,1274.566,548.6057,1.636039978,211.4624,0.385890442,92036,339.867,0.9227,0.9857,0.7059,0.7018,0.7,2.5943,0.6195,Ürgüp Sivrisi,-1
330464,109667,1327.523,552.5687,1.706511222,253.9534,0.662441375,110419,373.6741,0.8881,0.9932,0.723,0.782,0.8,2.1759,0.6762,Ürgüp Sivrisi,-1
330467,107910,1351.197,571.4244,2.041808883,241.7612,0.583088941,109255,370.6687,0.9061,0.9877,0.7647,0.7427,0.7,2.3636,0.6487,Ürgüp Sivrisi,-1
330470,86793,1178.553,485.8018,0.519242364,228.2194,0.49495269,87510,332.4279,0.8828,0.9918,0.6916,0.7852,0.8,2.1287,0.6843,Ürgüp Sivrisi,-1
330474,84878,1222.544,520.9572,1.144386134,208.7279,0.368093061,85960,328.7401,0.9162,0.9874,0.7335,0.7136,0.7,2.4959,0.631,Ürgüp Sivrisi,-1
330478,108497,1454.583,648.4012,3.410633216,213.4723,0.398971794,109343,371.6755,0.9443,0.9923,0.7492,0.6444,0.6,3.0374,0.5732,Ürgüp Sivrisi,-1
330482,78553,1160.606,488.4605,0.566520157,206.2977,0.352276203,79303,316.2543,0.9064,0.9905,0.545,0.7328,0.7,2.3677,0.6475,Ürgüp Sivrisi,-1
330484,65952,1048.691,444.9582,-0.20705067,189.5221,0.243092898,66706,289.7804,0.9048,0.9887,0.7702,0.7536,0.8,2.3478,0.6513,Ürgüp Sivrisi,-1
330487,80839,1228.911,543.134,1.538740582,191.2893,0.254594647,81620,320.823,0.9359,0.9904,0.7797,0.6727,0.7,2.8393,0.5907,Ürgüp Sivrisi,-1
330488,98203,1231.365,504.1767,0.845990296,248.3704,0.626104648,98837,353.6042,0.8702,0.9936,0.7522,0.8139,0.8,2.0299,0.7013,Ürgüp Sivrisi,-1
330490,81230,1165.571,492.0282,0.629962059,210.8851,0.382133108,81945,321.598,0.9035,0.9913,0.7597,0.7514,0.8,2.3332,0.6536,Ürgüp Sivrisi,-1
330492,70952,1069.69,445.6337,-0.195038728,203.2825,0.332651898,71506,300.5643,0.8899,0.9923,0.7506,0.7792,0.8,2.1922,0.6745,Ürgüp Sivrisi,-1
330495,97302,1287.63,546.8565,1.604935184,227.5457,0.490567941,98234,351.9783,0.9093,0.9905,0.7456,0.7375,0.7,2.4033,0.6436,Ürgüp Sivrisi,-1
330498,74778,1055.4,420.6346,-0.639580153,227.288,0.488890711,75378,308.5617,0.8414,0.992,0.7505,0.8436,0.8,1.8507,0.7336,Ürgüp Sivrisi,-1
330500,86887,1247.123,538.743,1.460658515,206.0156,0.350440167,87706,332.6078,0.924,0.9907,0.7215,0.702,0.7,2.6151,0.6174,Ürgüp Sivrisi,-1
330504,77175,1086.05,439.5001,-0.304108226,224.2142,0.46888501,77745,313.4681,0.8601,0.9927,0.7363,0.8222,0.8,1.9602,0.7132,Ürgüp Sivrisi,-1
330505,67404,1037.238,430.8914,-0.457190688,199.7996,0.309983586,67930,292.953,0.886,0.9923,0.7446,0.7873,0.8,2.1566,0.6799,Ürgüp Sivrisi,-1
330506,85990,1211.528,512.3587,0.991485052,215.1045,0.4095949,86704,330.8865,0.9076,0.9918,0.5494,0.7362,0.7,2.3819,0.6458,Ürgüp Sivrisi,-1
330507,74748,1082.879,447.8655,-0.155352197,213.2582,0.397578333,75383,308.4998,0.8794,0.9916,0.7604,0.801,0.8,2.1001,0.6888,Ürgüp Sivrisi,-1
330510,77106,1101.604,449.4759,-0.126715586,219.1738,0.436079773,77787,313.328,0.8731,0.9912,0.7336,0.7984,0.8,2.0508,0.6971,Ürgüp Sivrisi,-1
330514,107678,1316.679,540.7225,1.495858573,254.7787,0.667812806,108665,370.27,0.882,0.9909,0.7457,0.7805,0.8,2.1223,0.6848,Ürgüp Sivrisi,-1
330515,96680,1224.787,473.195,0.2950645,261.8592,0.713895951,97931,350.8515,0.8329,0.9872,0.7643,0.8099,0.8,1.8071,0.7415,Ürgüp Sivrisi,-1
330516,105209,1324.626,545.2486,1.576343028,246.9796,0.617052683,106238,366.0004,0.8915,0.9903,0.7217,0.7535,0.8,2.2077,0.6713,Ürgüp Sivrisi,-1
330519,99190,1332.734,574.146,2.090205183,221.4174,0.450682152,100079,355.3767,0.9226,0.9911,0.7429,0.7018,0.7,2.593,0.619,Ürgüp Sivrisi,-1
330522,97725,1308.444,557.3061,1.790753076,224.2349,0.469019735,99120,352.7426,0.9155,0.9859,0.7723,0.7173,0.7,2.4854,0.6329,Ürgüp Sivrisi,-1
330523,69106,1053.71,438.7323,-0.317761474,202.0612,0.324703117,69645,296.6285,0.8876,0.9923,0.7737,0.7821,0.8,2.1713,0.6761,Ürgüp Sivrisi,-1
330527,91674,1230.475,503.7944,0.839192124,232.7883,0.524689189,92561,341.6474,0.8868,0.9904,0.7627,0.7609,0.8,2.1642,0.6781,Ürgüp Sivrisi,-1
330529,76262,1067.326,415.7299,-0.726796986,234.0947,0.533191839,76927,311.6084,0.8264,0.9914,0.7282,0.8412,0.8,1.7759,0.7495,Ürgüp Sivrisi,-1
330530,59486,975.772,399.6035,-1.013561424,190.8801,0.251931385,59988,275.2089,0.8785,0.9916,0.7473,0.7851,0.8,2.0935,0.6887,Ürgüp Sivrisi,-1
330532,49673,950.267,408.7322,-0.851232167,155.4211,0.021147936,50306,251.4868,0.9249,0.9874,0.6499,0.6913,0.7,2.6298,0.6153,Ürgüp Sivrisi,-1
330535,96657,1285.045,526.8432,1.249052735,235.2684,0.540830818,97792,350.8098,0.8948,0.9884,0.654,0.7355,0.7,2.2393,0.6659,Ürgüp Sivrisi,-1
330539,56819,950.648,384.6624,-1.279248504,188.5981,0.237079082,57390,268.9688,0.8716,0.9901,0.7395,0.7901,0.8,2.0396,0.6992,Ürgüp Sivrisi,-1
330540,75593,1074.479,416.0386,-0.721307591,233.228,0.527550958,76620,310.2386,0.8281,0.9866,0.7248,0.8228,0.8,1.7838,0.7457,Ürgüp Sivrisi,-1
330544,48098,925.191,395.8028,-1.081146601,156.1008,0.025571736,48643,247.4677,0.9189,0.9888,0.645,0.7061,0.7,2.5356,0.6252,Ürgüp Sivrisi,-1
330546,62349,1047.948,442.5379,-0.250089164,180.0368,0.181358211,62996,281.7538,0.9135,0.9897,0.5269,0.7134,0.7,2.458,0.6367,Ürgüp Sivrisi,-1
330549,58876,975.628,400.6413,-0.995106956,188.1532,0.234183468,59500,273.7942,0.8829,0.9895,0.649,0.7773,0.8,2.1293,0.6834,Ürgüp Sivrisi,-1
330551,86778,1212.825,494.6591,0.676745504,224.1786,0.468653309,87667,332.3991,0.8914,0.9899,0.6295,0.7413,0.7,2.2065,0.672,Ürgüp Sivrisi,-1
330554,52447,926.826,388.9863,-1.202359629,172.0423,0.129326335,52958,258.4136,0.8969,0.9904,0.6538,0.7672,0.8,2.261,0.6643,Ürgüp Sivrisi,-1
330558,53554,921.665,372.0836,-1.502928464,184.0684,0.207597715,54082,261.1265,0.8691,0.9902,0.6261,0.7922,0.8,2.0214,0.7018,Ürgüp Sivrisi,-1
330560,55462,952.253,383.5621,-1.298814366,185.4874,0.216833218,56210,265.7375,0.8753,0.9867,0.7201,0.7686,0.8,2.0679,0.6928,Ürgüp Sivrisi,-1
330562,71099,1111.482,471.63,0.267235204,192.6712,0.263588686,71810,300.8755,0.9127,0.9901,0.5353,0.7232,0.7,2.4478,0.6379,Ürgüp Sivrisi,-1
330566,71077,1136.241,488.2891,0.563472271,186.0013,0.220177915,71792,300.8289,0.9246,0.99,0.5132,0.6918,0.7,2.6252,0.6161,Ürgüp Sivrisi,-1
330568,58469,1007.041,430.2003,-0.469480033,173.8137,0.14085542,59077,272.8462,0.9147,0.9897,0.746,0.7245,0.7,2.4751,0.6342,Ürgüp Sivrisi,-1
330572,74319,1138.156,482.369,0.458199294,197.2528,0.293407842,75401,307.6132,0.9126,0.9857,0.6886,0.721,0.7,2.4454,0.6377,Ürgüp Sivrisi,-1
330576,77390,1152.702,491.0461,0.612498065,201.2354,0.319328431,78089,313.9045,0.9122,0.991,0.7679,0.7319,0.7,2.4402,0.6393,Ürgüp Sivrisi,-1
330578,58852,999.394,423.6421,-0.586099895,177.4672,0.164634075,59297,273.7384,0.908,0.9925,0.5537,0.7405,0.7,2.3872,0.6462,Ürgüp Sivrisi,-1
330579,65824,1002.951,403.4995,-0.944281594,209.3306,0.372015709,66381,289.4991,0.8549,0.9916,0.7102,0.8223,0.8,1.9276,0.7175,Ürgüp Sivrisi,-1
330581,56700,944.089,364.9163,-1.630379523,201.7569,0.322722593,57658,268.687,0.8333,0.9834,0.7175,0.7994,0.8,1.8087,0.7363,Ürgüp Sivrisi,-1
330584,56801,1008.319,430.8933,-0.457156901,168.5249,0.106433482,57790,268.9262,0.9203,0.9829,0.6397,0.7021,0.7,2.5569,0.6241,Ürgüp Sivrisi,-1
330586,55763,926.686,377.8193,-1.400934542,188.2779,0.234995073,56282,266.4576,0.867,0.9908,0.6657,0.816,0.8,2.0067,0.7053,Ürgüp Sivrisi,-1
330588,74071,1104.513,457.3227,0.012818544,206.9386,0.356447475,74769,307.0995,0.8918,0.9907,0.7382,0.763,0.8,2.2099,0.6715,Ürgüp Sivrisi,-1
330590,60851,1022.811,432.6189,-0.426471769,179.6235,0.178668265,61612,278.3485,0.9097,0.9876,0.7435,0.7309,0.7,2.4085,0.6434,Ürgüp Sivrisi,-1
330592,91744,1186.482,465.0748,0.15066869,252.2507,0.651359422,92792,341.7778,0.8401,0.9887,0.7515,0.819,0.8,1.8437,0.7349,Ürgüp Sivrisi,-1
330594,69300,1040.521,424.371,-0.573138378,208.6794,0.3677774,69924,297.0446,0.8707,0.9911,0.7359,0.8043,0.8,2.0336,0.7,Ürgüp Sivrisi,-1
330597,67810,1082.355,457.9863,0.024618876,188.8698,0.23884743,68431,293.8339,0.911,0.9909,0.7615,0.7274,0.7,2.4249,0.6416,Ürgüp Sivrisi,-1
330599,52342,953.992,409.2241,-0.842485055,163.8458,0.075979751,52796,258.1548,0.9163,0.9914,0.6559,0.7227,0.7,2.4976,0.6308,Ürgüp Sivrisi,-1
330601,79427,1114.255,454.0608,-0.045185531,223.1979,0.462270463,79948,318.0088,0.8708,0.9935,0.6566,0.8039,0.8,2.0343,0.7004,Ürgüp Sivrisi,-1
330602,55816,945.573,385.8759,-1.257669687,184.8815,0.212889743,56414,266.5842,0.8777,0.9894,0.7054,0.7845,0.8,2.0872,0.6909,Ürgüp Sivrisi,-1
330604,71810,1127.198,479.4962,0.407114311,191.3041,0.254690972,72712,302.3761,0.917,0.9876,0.6833,0.7102,0.7,2.5065,0.6306,Ürgüp Sivrisi,-1
330607,103614,1311.191,548.9053,1.641367554,240.4489,0.57454789,104476,363.2154,0.8989,0.9917,0.7831,0.7573,0.8,2.2828,0.6617,Ürgüp Sivrisi,-1
330611,55045,1116.756,398.7896,-1.028034435,177.7192,0.166274207,56734,264.7366,0.8952,0.9702,0.7954,0.5546,0.6,2.2439,0.6639,Ürgüp Sivrisi,-1
330612,78143,1104.639,442.4214,-0.252160801,225.337,0.476192708,78808,315.4279,0.8606,0.9916,0.7405,0.8047,0.8,1.9634,0.713,Ürgüp Sivrisi,-1
330616,58509,957.792,383.8019,-1.294550171,194.9224,0.278240529,59043,272.9395,0.8614,0.991,0.7558,0.8015,0.8,1.969,0.7111,Ürgüp Sivrisi,-1
330618,56899,997.835,405.4002,-0.910482782,181.2477,0.189239304,58404,269.1581,0.8945,0.9742,0.7651,0.7181,0.7,2.2367,0.6639,Ürgüp Sivrisi,-1
330621,64602,1006.09,409.7334,-0.833428531,201.4131,0.320484984,65133,286.7993,0.8708,0.9918,0.7466,0.802,0.8,2.0343,0.7,Ürgüp Sivrisi,-1
330624,60805,1013.861,413.9636,-0.758205858,187.8367,0.232123541,61549,278.2433,0.8911,0.9879,0.7501,0.7433,0.7,2.2038,0.6721,Ürgüp Sivrisi,-1
330626,77194,1228.611,544.9214,1.57052466,181.5364,0.191118296,77899,313.5067,0.9429,0.9909,0.7768,0.6426,0.6,3.0017,0.5753,Ürgüp Sivrisi,-1
330630,73348,1099.137,455.4035,-0.021309241,206.7717,0.355361213,74168,305.5971,0.891,0.9889,0.7264,0.7629,0.8,2.2024,0.671,Ürgüp Sivrisi,-1
330632,57677,1013.036,425.6812,-0.549840012,173.5481,0.139126773,58331,270.992,0.9131,0.9888,0.7376,0.7063,0.7,2.4528,0.6366,Ürgüp Sivrisi,-1
330633,89466,1203.82,468.1915,0.206090776,244.8638,0.603282086,90793,337.508,0.8523,0.9854,0.7427,0.7758,0.8,1.912,0.7209,Ürgüp Sivrisi,-1
330636,72862,1112.295,461.3657,0.084712371,201.4844,0.320949037,73556,304.583,0.8996,0.9906,0.7574,0.7401,0.7,2.2898,0.6602,Ürgüp Sivrisi,-1
330639,99828,1312.477,543.4908,1.545085306,234.6214,0.536619845,100991,356.5178,0.902,0.9885,0.6112,0.7282,0.7,2.3165,0.656,Ürgüp Sivrisi,-1
330641,79737,1165.818,483.7234,0.482283637,210.5411,0.379894198,80498,318.6288,0.9003,0.9905,0.7461,0.7372,0.7,2.2975,0.6587,Ürgüp Sivrisi,-1
330643,58442,994.502,412.5136,-0.783990189,181.1641,0.188695197,59098,272.7832,0.8984,0.9889,0.7257,0.7425,0.7,2.277,0.6613,Ürgüp Sivrisi,-1
330644,71410,1051.05,418.8909,-0.670587145,218.0973,0.429073417,72344,301.5328,0.8538,0.9871,0.7299,0.8123,0.8,1.9207,0.7198,Ürgüp Sivrisi,-1
330648,83714,1233.913,538.4761,1.45591242,198.9139,0.304219043,84483,326.4781,0.9293,0.9909,0.7619,0.6909,0.7,2.7071,0.6063,Ürgüp Sivrisi,-1
330650,93057,1245.625,523.6643,1.192524591,227.3988,0.489611849,94013,344.2148,0.9008,0.9898,0.6613,0.7537,0.8,2.3028,0.6573,Ürgüp Sivrisi,-1
330653,91054,1303.551,567.2408,1.967414864,205.3337,0.346002049,92194,340.4902,0.9322,0.9876,0.6763,0.6734,0.7,2.7625,0.6003,Ürgüp Sivrisi,-1
330655,83557,1155.853,478.7109,0.393149873,223.4494,0.46390734,84398,326.1719,0.8844,0.99,0.7715,0.7859,0.8,2.1424,0.6814,Ürgüp Sivrisi,-1
330657,91699,1238.423,528.1439,1.272182169,221.7489,0.452839706,92307,341.694,0.9076,0.9934,0.757,0.7513,0.8,2.3817,0.647,Ürgüp Sivrisi,-1
330660,96801,1277.768,535.843,1.409089853,230.9119,0.512476716,97545,351.071,0.9024,0.9924,0.7059,0.7451,0.7,2.3206,0.6552,Ürgüp Sivrisi,-1
330663,71802,1089.569,460.163,0.063325603,198.9511,0.304461158,72416,302.3593,0.9017,0.9915,0.5987,0.76,0.8,2.3129,0.6571,Ürgüp Sivrisi,-1
330667,73706,1145.231,501.9077,0.805642264,187.3793,0.229146572,74313,306.342,0.9277,0.9918,0.6427,0.7062,0.7,2.6786,0.6104,Ürgüp Sivrisi,-1
330669,103347,1361.403,596.3469,2.484988184,222.5696,0.458181198,104330,362.7471,0.9277,0.9906,0.6915,0.7007,0.7,2.6794,0.6083,Ürgüp Sivrisi,-1
330670,117550,1453.922,619.1037,2.889656365,242.8791,0.590364747,118597,386.8712,0.9198,0.9912,0.5828,0.6988,0.7,2.549,0.6249,Ürgüp Sivrisi,-1
330674,78779,1110.366,447.7541,-0.157333145,225.5164,0.477360325,79489,316.7089,0.8639,0.9911,0.7223,0.8029,0.8,1.9855,0.7073,Ürgüp Sivrisi,-1
330675,93857,1239.105,508.6896,0.926240025,237.4284,0.554889089,95180,345.6913,0.8844,0.9861,0.5796,0.7682,0.8,2.1425,0.6796,Ürgüp Sivrisi,-1
330678,89270,1244.967,534.3757,1.382997889,213.5451,0.399445609,90011,337.1381,0.9167,0.9918,0.5226,0.7238,0.7,2.5024,0.6309,Ürgüp Sivrisi,-1
330681,111395,1408.903,608.3765,2.698902106,234.4405,0.535442465,112409,376.6066,0.9228,0.991,0.6208,0.7052,0.7,2.595,0.619,Ürgüp Sivrisi,-1
330684,81639,1150.075,476.392,0.351914504,218.7286,0.433182207,82286,322.4066,0.8884,0.9921,0.5812,0.7756,0.8,2.178,0.6768,Ürgüp Sivrisi,-1
330687,99376,1228.327,496.8541,0.715777647,255.3083,0.671259686,99931,355.7098,0.8579,0.9944,0.6471,0.8277,0.8,1.9461,0.7159,Ürgüp Sivrisi,-1
330690,83981,1195.616,510.4825,0.958121906,210.0041,0.376399156,84575,326.9984,0.9115,0.993,0.7495,0.7383,0.7,2.4308,0.6406,Ürgüp Sivrisi,-1
330693,50475,973.272,398.3902,-1.035136685,162.796,0.069147171,51385,253.5089,0.9127,0.9823,0.7591,0.6696,0.7,2.4472,0.6363,Ürgüp Sivrisi,-1
330696,91684,1258.478,530.5746,1.315405599,221.7048,0.452552683,92605,341.6661,0.9085,0.9901,0.7461,0.7275,0.7,2.3932,0.644,Ürgüp Sivrisi,-1
330700,53205,905.398,356.819,-1.774368118,190.7466,0.251062506,54005,260.2743,0.8451,0.9852,0.6501,0.8156,0.8,1.8706,0.7294,Ürgüp Sivrisi,-1
330703,106008,1255.627,502.2032,0.810896933,269.6178,0.764392481,106746,367.3875,0.8437,0.9931,0.6635,0.8449,0.8,1.8626,0.7316,Ürgüp Sivrisi,-1
330704,88420,1180.214,488.1864,0.56164603,231.4084,0.515708166,89104,335.5292,0.8805,0.9923,0.6123,0.7977,0.8,2.1096,0.6873,Ürgüp Sivrisi,-1
330707,84373,1193.596,486.519,0.531995827,222.7008,0.459035108,85424,327.7606,0.8891,0.9877,0.6865,0.7442,0.7,2.1846,0.6737,Ürgüp Sivrisi,-1
330710,90427,1198.203,496.1649,0.703522088,232.5005,0.522816054,91102,339.3158,0.8834,0.9926,0.6819,0.7915,0.8,2.134,0.6839,Ürgüp Sivrisi,-1
330714,69480,1087.451,451.3748,-0.092948782,198.7328,0.303040362,70294,297.4301,0.8979,0.9884,0.6239,0.7383,0.7,2.2713,0.6589,Ürgüp Sivrisi,-1
330718,86142,1174.413,482.8489,0.466733018,228.3861,0.49603765,87136,331.1788,0.8811,0.9886,0.756,0.7848,0.8,2.1142,0.6859,Ürgüp Sivrisi,-1
330722,56207,965.767,397.8658,-1.044461722,180.6903,0.185611489,56706,267.5163,0.8909,0.9912,0.5929,0.7573,0.8,2.2019,0.6724,Ürgüp Sivrisi,-1
330723,96291,1273.156,535.9052,1.410195912,230.5928,0.510399867,96971,350.145,0.9027,0.993,0.659,0.7465,0.7,2.324,0.6534,Ürgüp Sivrisi,-1
330727,86746,1198.659,506.0224,0.878811082,219.3341,0.437123079,87319,332.3378,0.9012,0.9934,0.6412,0.7587,0.8,2.3071,0.6568,Ürgüp Sivrisi,-1
